ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInNUcastPkts,ifInDiscards,ifOutUcastPkts,ifOutNUcastPkts,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipSystemStatsInReceives,ipSystemStatsInDelivers,ipSystemStatsOutRequests,ipSystemStatsOutDiscards,ipSystemStatsInDiscards,ipSystemStatsInForwDatagrams,ipSystemStatsOutNoRoutes,ipSystemStatsInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
62736142,62736142,0,640756,0,0,640756,0,204157,605473,584700,258,828,20,1071,205427,975272,6814187,7617,30,1165904,1165321,7257088,6,0,0,16,3,0,0,3,3,0,0
62749410,62749410,0,640840,0,0,640840,0,204157,605496,584724,258,828,12,1071,205427,975565,6815311,7617,30,1165904,1165321,7257088,6,0,0,16,3,0,0,3,3,0,0
62761542,62761542,0,640908,0,0,640908,0,204157,605501,584729,258,828,12,1071,205427,975824,6817762,7617,30,1165904,1165321,7257088,6,0,0,16,3,0,0,3,3,0,0
62773674,62773674,0,640976,0,0,640976,0,204157,605510,584738,258,828,12,1071,205427,976129,6820235,7617,30,1165904,1165321,7257088,6,0,0,16,3,0,0,3,3,0,0
62785806,62785806,0,641044,0,0,641044,0,204157,605519,584753,258,828,10,1071,205427,976300,6822817,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62797938,62797938,0,641112,0,0,641112,0,204159,605536,584769,258,828,9,1071,205427,976492,6825364,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62825558,62825558,0,641260,0,0,641260,0,204159,605627,584861,262,828,17,1071,205431,976807,6827289,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62837690,62837690,0,641328,0,0,641328,0,204159,605661,584898,262,828,15,1071,205431,976988,6827935,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62852126,62852126,0,641420,0,0,641420,0,204159,605698,584934,262,829,15,1071,205431,977058,6828006,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62867438,62867438,0,641521,0,0,641521,0,204159,605810,585045,262,829,18,1071,205434,977130,6828080,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62879854,62879854,0,641592,0,0,641592,0,204159,605835,585070,262,829,10,1071,205434,977198,6828148,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62893122,62893122,0,641676,0,0,641676,0,204159,606065,585249,262,829,16,1071,205441,977870,6828360,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62905254,62905254,0,641744,0,0,641744,0,204159,606081,585262,262,829,16,1071,205441,978167,6828453,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62917386,62917386,0,641812,0,0,641812,0,204159,606096,585273,262,829,15,1071,205441,978493,6828537,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62929518,62929518,0,641880,0,0,641880,0,204159,606106,585281,262,829,15,1071,205441,978972,6828644,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62941650,62941650,0,641948,0,0,641948,0,204159,606110,585285,262,829,15,1071,205441,979428,6828739,7617,30,1169265,1168681,7278733,6,0,0,16,3,0,0,3,3,0,0
62969262,62969262,0,642096,0,0,642096,0,204159,606197,585370,266,829,23,1071,205445,979496,6828807,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
62982554,62982554,0,642176,0,0,642176,0,204159,606228,585400,266,829,23,1071,205445,979564,6828876,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
62996998,62996998,0,642268,0,0,642268,0,204159,606243,585415,266,829,23,1071,205445,979997,6828953,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63011434,63011434,0,642360,0,0,642360,0,204159,606288,585460,266,829,15,1071,205445,980490,6829050,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63024702,63024702,0,642444,0,0,642444,0,204159,606292,585465,266,829,15,1071,205445,980558,6829118,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63036834,63036834,0,642512,0,0,642512,0,204159,606327,585504,266,829,16,1071,205447,980993,6829209,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63048966,63048966,0,642580,0,0,642580,0,204159,606333,585512,266,829,15,1071,205447,981061,6829277,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63061098,63061098,0,642648,0,0,642648,0,204159,606347,585524,266,829,15,1071,205447,981129,6829345,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63073230,63073230,0,642716,0,0,642716,0,204159,606351,585528,266,829,15,1071,205447,982013,6829441,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63085362,63085362,0,642784,0,0,642784,0,204159,606436,585613,270,829,23,1071,205451,982081,6829509,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63114110,63114110,0,642944,0,0,642944,0,204159,606460,585637,270,829,23,1071,205451,982149,6829577,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63128546,63128546,0,643036,0,0,643036,0,204159,606478,585655,270,829,23,1071,205451,982584,6829665,7617,30,1170958,1170374,7285508,6,0,0,16,3,0,0,3,3,0,0
63141822,63141822,0,643116,0,0,643116,0,204159,606506,585684,270,829,23,1071,205451,982652,6829733,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63156242,63156242,0,643212,0,0,643212,0,204159,606530,585707,270,829,15,1071,205451,983070,6829808,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63168374,63168374,0,643280,0,0,643280,0,204159,606543,585720,270,829,15,1071,205451,983509,6829879,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63180506,63180506,0,643348,0,0,643348,0,204159,606553,585728,270,829,15,1071,205451,983577,6829947,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63192638,63192638,0,643416,0,0,643416,0,204159,606553,585728,270,829,15,1071,205451,983645,6830015,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63204770,63204770,0,643484,0,0,643484,0,204159,606677,585817,270,829,15,1071,205451,984483,6830154,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63216902,63216902,0,643552,0,0,643552,0,204159,606707,585849,270,829,11,1071,205451,984826,6830256,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63244522,63244522,0,643700,0,0,643700,0,204159,606820,585966,274,829,21,1071,205457,985388,6830399,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63260110,63260110,0,643804,0,0,643804,0,204159,606863,586009,274,829,20,1071,205457,985838,6830511,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63272242,63272242,0,643872,0,0,643872,0,204159,606908,586049,274,830,20,1071,205457,985906,6830579,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63287814,63287814,0,643980,0,0,643980,0,204159,606924,586065,274,830,12,1071,205457,985974,6830647,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63299946,63299946,0,644048,0,0,644048,0,204159,606931,586070,274,830,12,1071,205457,986439,6830748,7617,30,1172011,1171426,7286564,6,0,0,16,3,0,0,3,3,0,0
63312078,63312078,0,644116,0,0,644116,0,204159,606933,586072,274,830,12,1071,205457,986507,6830817,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63324210,63324210,0,644184,0,0,644184,0,204159,606936,586074,274,830,12,1071,205457,987226,6830929,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63336342,63336342,0,644252,0,0,644252,0,204159,606937,586075,274,830,12,1071,205457,987713,6831025,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63348474,63348474,0,644320,0,0,644320,0,204159,606945,586081,274,830,12,1071,205457,987781,6831093,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63376078,63376078,0,644468,0,0,644468,0,204159,607025,586161,278,830,20,1071,205461,987849,6831161,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63390506,63390506,0,644560,0,0,644560,0,204159,607072,586206,278,830,18,1071,205461,987917,6831229,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63403790,63403790,0,644640,0,0,644640,0,204159,607112,586236,278,830,18,1071,205461,987985,6831297,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63418210,63418210,0,644732,0,0,644732,0,204159,607161,586288,278,830,9,1071,205462,988055,6831367,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63431478,63431478,0,644816,0,0,644816,0,204159,607167,586295,278,830,9,1071,205463,988125,6831437,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63443610,63443610,0,644884,0,0,644884,0,204159,607169,586297,278,830,9,1071,205463,988604,6831590,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63455742,63455742,0,644952,0,0,644952,0,204159,607169,586297,278,830,9,1071,205463,988672,6831658,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63467874,63467874,0,645020,0,0,645020,0,204159,607174,586300,278,830,9,1071,205463,988740,6831726,7617,30,1173066,1172481,7287614,6,0,0,16,3,0,0,3,3,0,0
63480006,63480006,0,645088,0,0,645088,0,204159,607175,586301,278,830,9,1071,205463,988808,6831794,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63492138,63492138,0,645156,0,0,645156,0,204159,607260,586386,282,830,17,1071,205467,988876,6831862,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63520894,63520894,0,645316,0,0,645316,0,204159,607275,586401,282,830,17,1071,205467,988944,6831930,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63534186,63534186,0,645396,0,0,645396,0,204159,607303,586430,282,830,16,1071,205467,989414,6832022,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63548630,63548630,0,645488,0,0,645488,0,204159,607334,586458,282,830,16,1071,205467,989482,6832090,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63563042,63563042,0,645584,0,0,645584,0,204159,607352,586476,282,830,8,1071,205467,989550,6832158,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63575174,63575174,0,645652,0,0,645652,0,204159,607353,586477,282,830,8,1071,205467,989618,6832226,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63587306,63587306,0,645720,0,0,645720,0,204159,607360,586483,282,830,8,1071,205467,989686,6832294,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63599438,63599438,0,645788,0,0,645788,0,204159,607361,586484,282,830,8,1071,205467,989754,6832362,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63611570,63611570,0,645856,0,0,645856,0,204159,607364,586488,282,830,8,1071,205467,989822,6832430,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63623702,63623702,0,645924,0,0,645924,0,204159,607365,586489,282,830,8,1071,205467,989890,6832498,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63651314,63651314,0,646072,0,0,646072,0,204159,607445,586569,286,830,16,1071,205471,989958,6832567,7617,30,1174102,1173514,7288633,6,0,0,16,3,0,0,3,3,0,0
63664598,63664598,0,646152,0,0,646152,0,204159,607471,586595,286,830,16,1071,205471,990026,6832635,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63680186,63680186,0,646256,0,0,646256,0,204159,607498,586621,286,830,16,1071,205471,990094,6832703,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63693486,63693486,0,646336,0,0,646336,0,204159,607511,586634,286,830,16,1071,205471,990162,6832771,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63706754,63706754,0,646420,0,0,646420,0,204159,607528,586651,286,830,8,1071,205471,990230,6832839,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63718886,63718886,0,646488,0,0,646488,0,204159,607528,586651,286,830,8,1071,205471,990298,6832907,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63731018,63731018,0,646556,0,0,646556,0,204159,607544,586666,286,830,9,1071,205472,990367,6832976,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63743150,63743150,0,646624,0,0,646624,0,204161,607549,586675,286,830,8,1071,205472,990435,6833044,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63755282,63755282,0,646692,0,0,646692,0,204161,607551,586676,286,830,8,1071,205472,990503,6833112,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63782918,63782918,0,646840,0,0,646840,0,204161,607633,586758,290,830,16,1071,205476,990571,6833180,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63796210,63796210,0,646920,0,0,646920,0,204161,607647,586772,290,830,16,1071,205476,990639,6833248,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63809794,63809794,0,647003,0,0,647003,0,204161,607671,586796,290,830,16,1071,205476,990707,6833316,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63823954,63823954,0,647092,0,0,647092,0,204161,607684,586809,290,830,16,1071,205476,990775,6833384,7617,30,1175179,1174591,7289711,6,0,0,16,3,0,0,3,3,0,0
63837246,63837246,0,647172,0,0,647172,0,204161,607713,586838,290,830,8,1071,205476,990843,6833452,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63850514,63850514,0,647256,0,0,647256,0,204161,607716,586840,290,830,8,1071,205476,990911,6833520,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63862646,63862646,0,647324,0,0,647324,0,204161,607721,586846,290,830,8,1071,205476,990979,6833588,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63874778,63874778,0,647392,0,0,647392,0,204161,607724,586849,290,830,8,1071,205476,991047,6833656,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63886910,63886910,0,647460,0,0,647460,0,204161,607733,586859,290,830,7,1071,205476,991115,6833724,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63899042,63899042,0,647528,0,0,647528,0,204161,607737,586863,290,830,7,1071,205476,991183,6833792,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63911174,63911174,0,647596,0,0,647596,0,204161,607819,586945,294,830,15,1071,205480,991251,6833860,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63940238,63940238,0,647759,0,0,647759,0,204161,607844,586970,294,830,15,1071,205480,991319,6833928,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63955518,63955518,0,647860,0,0,647860,0,204161,607869,586995,294,830,15,1071,205480,991387,6833996,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63968818,63968818,0,647940,0,0,647940,0,204161,607899,587025,294,830,7,1071,205480,991455,6834064,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63982086,63982086,0,648024,0,0,648024,0,204161,607900,587027,294,830,7,1071,205480,991523,6834133,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
63994218,63994218,0,648092,0,0,648092,0,204162,609330,588238,294,830,8,1072,205482,991595,6834205,7617,30,1176221,1175632,7290750,6,0,0,16,3,0,0,3,3,0,0
64006350,64006350,0,648160,0,0,648160,0,204163,609341,588249,294,830,6,1073,205482,991663,6834273,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64018482,64018482,0,648228,0,0,648228,0,204163,609344,588250,294,830,6,1073,205482,991731,6834341,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64030614,64030614,0,648296,0,0,648296,0,204164,609361,588269,294,830,6,1074,205483,991801,6834411,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64042746,64042746,0,648364,0,0,648364,0,204164,609445,588355,298,830,14,1074,205487,992355,6834553,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64071534,64071534,0,648524,0,0,648524,0,204166,609484,588399,298,830,13,1076,205488,992425,6834623,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64085978,64085978,0,648616,0,0,648616,0,204166,609525,588441,298,830,15,1076,205490,992498,6834696,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64099262,64099262,0,648696,0,0,648696,0,204167,609557,588476,298,830,15,1077,205491,992568,6834766,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64113674,64113674,0,648792,0,0,648792,0,204167,609573,588492,298,830,7,1077,205491,993003,6834850,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64125806,64125806,0,648860,0,0,648860,0,204168,609592,588511,298,830,7,1078,205492,993073,6834920,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64137938,64137938,0,648928,0,0,648928,0,204168,609595,588514,298,830,7,1078,205492,993141,6834988,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64150070,64150070,0,648996,0,0,648996,0,204169,609617,588536,298,830,7,1079,205493,993211,6835058,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64162202,64162202,0,649064,0,0,649064,0,204169,609617,588536,298,830,7,1079,205493,993279,6835126,7617,30,1177227,1176638,7291758,6,0,0,16,3,0,0,3,3,0,0
64174334,64174334,0,649132,0,0,649132,0,204170,609636,588557,298,830,7,1080,205494,993349,6835196,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64201946,64201946,0,649280,0,0,649280,0,204170,609742,588663,302,830,15,1080,205499,993421,6835268,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64216390,64216390,0,649372,0,0,649372,0,204171,609784,588706,302,830,15,1081,205500,993491,6835338,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64229674,64229674,0,649452,0,0,649452,0,204171,609809,588729,302,830,14,1081,205500,993559,6835406,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64245238,64245238,0,649560,0,0,649560,0,204171,609837,588757,302,830,6,1081,205500,993627,6835474,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64257370,64257370,0,649628,0,0,649628,0,204172,609856,588778,302,830,6,1082,205501,993697,6835544,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64269502,64269502,0,649696,0,0,649696,0,204172,609862,588782,302,830,6,1082,205501,993765,6835612,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64281634,64281634,0,649764,0,0,649764,0,204173,609886,588809,302,830,6,1083,205503,993837,6835684,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64293766,64293766,0,649832,0,0,649832,0,204173,609891,588815,302,830,6,1083,205504,993907,6835754,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64305898,64305898,0,649900,0,0,649900,0,204174,609909,588835,302,830,6,1084,205505,993977,6835824,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64333518,64333518,0,650048,0,0,650048,0,204174,609990,588916,306,830,14,1084,205509,994045,6835893,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64347962,64347962,0,650140,0,0,650140,0,204175,610032,588961,306,830,14,1085,205510,994115,6835963,7617,30,1178244,1177652,7292777,6,0,0,16,3,0,0,3,3,0,0
64361254,64361254,0,650220,0,0,650220,0,204175,610058,588987,306,830,14,1085,205510,994183,6836031,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64375682,64375682,0,650312,0,0,650312,0,204176,610106,589037,306,830,6,1086,205511,994253,6836101,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64388950,64388950,0,650396,0,0,650396,0,204176,610113,589042,306,830,6,1086,205511,994321,6836169,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64401082,64401082,0,650464,0,0,650464,0,204177,610133,589062,306,830,6,1087,205512,994391,6836239,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64413214,64413214,0,650532,0,0,650532,0,204177,610135,589065,306,830,6,1087,205512,994459,6836307,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64425346,64425346,0,650600,0,0,650600,0,204178,610151,589083,306,830,6,1088,205513,994529,6836377,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64437478,64437478,0,650668,0,0,650668,0,204178,610152,589084,306,830,6,1088,205513,994597,6836445,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64465098,64465098,0,650816,0,0,650816,0,204178,610246,589179,310,830,14,1088,205517,994665,6836513,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64479502,64479502,0,650908,0,0,650908,0,204179,610275,589210,310,830,14,1089,205518,994735,6836583,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64492786,64492786,0,650988,0,0,650988,0,204179,610300,589235,310,830,14,1089,205518,994803,6836651,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64507222,64507222,0,651080,0,0,651080,0,204180,610334,589269,310,830,14,1090,205519,994873,6836721,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64520490,64520490,0,651164,0,0,651164,0,204180,610351,589286,310,830,6,1090,205519,994941,6836789,7617,30,1179378,1178786,7293915,6,0,0,16,3,0,0,3,3,0,0
64532622,64532622,0,651232,0,0,651232,0,204180,610352,589287,310,830,6,1090,205519,995010,6836859,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64544754,64544754,0,651300,0,0,651300,0,204181,610374,589308,310,830,6,1091,205520,995080,6836929,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64556886,64556886,0,651368,0,0,651368,0,204181,610377,589311,310,830,6,1091,205520,995148,6836997,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64569018,64569018,0,651436,0,0,651436,0,204182,610403,589339,310,830,5,1092,205521,995218,6837067,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64581150,64581150,0,651504,0,0,651504,0,204182,610483,589419,314,830,13,1092,205525,995286,6837135,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64609930,64609930,0,651664,0,0,651664,0,204183,610515,589452,314,830,13,1093,205526,995356,6837205,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64623214,64623214,0,651744,0,0,651744,0,204183,610559,589494,314,830,13,1093,205526,995424,6837273,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64638802,64638802,0,651848,0,0,651848,0,204184,610591,589529,314,830,13,1094,205527,995494,6837343,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64652070,64652070,0,651932,0,0,651932,0,204184,610609,589547,314,830,5,1094,205527,995562,6837411,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64664202,64664202,0,652000,0,0,652000,0,204184,610615,589557,314,830,6,1094,205528,995632,6837482,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64676334,64676334,0,652068,0,0,652068,0,204185,610627,589567,314,830,5,1095,205528,995700,6837550,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64688466,64688466,0,652136,0,0,652136,0,204185,610628,589568,314,830,5,1095,205528,995768,6837618,7617,30,1180410,1179816,7294947,6,0,0,16,3,0,0,3,3,0,0
64700598,64700598,0,652204,0,0,652204,0,204186,610646,589589,314,830,5,1096,205529,995838,6837688,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64712730,64712730,0,652272,0,0,652272,0,204186,610729,589671,318,830,13,1096,205533,995906,6837756,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64741518,64741518,0,652432,0,0,652432,0,204187,610771,589715,318,830,13,1097,205534,995976,6837826,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64754810,64754810,0,652512,0,0,652512,0,204187,610784,589728,318,830,13,1097,205534,996044,6837894,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64769230,64769230,0,652604,0,0,652604,0,204188,610812,589758,318,830,13,1098,205535,996114,6837964,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64782506,64782506,0,652684,0,0,652684,0,204188,610842,589788,318,830,5,1098,205535,996182,6838032,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64795774,64795774,0,652768,0,0,652768,0,204189,610859,589807,318,830,5,1099,205536,996252,6838102,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64807906,64807906,0,652836,0,0,652836,0,204189,610859,589807,318,830,5,1099,205536,996320,6838170,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64820038,64820038,0,652904,0,0,652904,0,204190,610878,589829,318,830,5,1100,205537,996390,6838240,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64832170,64832170,0,652972,0,0,652972,0,204190,610880,589831,318,830,5,1100,205537,996458,6838308,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64844302,64844302,0,653040,0,0,653040,0,204191,610897,589851,318,830,5,1101,205538,996528,6838378,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64871914,64871914,0,653188,0,0,653188,0,204191,610977,589931,322,830,13,1101,205542,996596,6838446,7617,30,1181411,1180814,7295948,6,0,0,16,3,0,0,3,3,0,0
64885182,64885182,0,653268,0,0,653268,0,204192,611007,589963,322,830,13,1102,205543,996666,6838516,7617,30,1182493,1181894,7297027,6,0,0,16,3,0,0,3,3,0,0
64898466,64898466,0,653348,0,0,653348,0,204192,611035,589990,322,830,13,1102,205543,996734,6838584,7617,30,1182493,1181894,7297027,6,0,0,16,3,0,0,3,3,0,0
64912886,64912886,0,653440,0,0,653440,0,204192,611055,590010,322,830,13,1102,205543,996802,6838652,7617,30,1182493,1181894,7297027,6,0,0,16,3,0,0,3,3,0,0
64926162,64926162,0,653520,0,0,653520,0,204193,611097,590054,322,830,7,1103,205544,996872,6838722,7617,30,1182493,1181894,7297027,6,0,0,16,3,0,0,3,3,0,0
64939430,64939430,0,653604,0,0,653604,0,204193,611103,590061,322,830,5,1103,205544,996940,6838790,7617,30,1182493,1181894,7297027,6,0,0,16,3,0,0,3,3,0,0
